"CPI Date","CPI Month Year","Commodity","CPI Index","CPI Weight","CPI Index Previous Month","CPI Index Previous Quarter","CPI Index Previous Year","Population Group","Provisional/Final","Latest Flag","Base Year","Rep Desc"
"2012/05/31 00:00:00","MAY-2012","A.5.1) Medical Care","113.7","6.72","113.2","112.5","107.4","Rural","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.5.1) Medical Care","112","4.34","111.5","110.3","104","Urban","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.5.1) Medical Care","112","4.34","111.5","110.3","104.2","Urban","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.5.1) Medical Care","113.1","5.69","112.6","111.8","106","Combined","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.5.1) Medical Care","113.1","5.69","112.6","111.8","106.3","Combined","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1.3) Oils and Fats","131.4","4.67","129.8","124.07","112.4","Rural","Final","Latest","CPI-2010-11","A.1.5) Oils and fats"
"2012/05/31 00:00:00","MAY-2012","A.1.3) Oils and Fats","131.6","4.67","129.8","124.07","112.4","Rural","Provisional","Old","CPI-2010-11","A.1.5) Oils and fats"
"2012/05/31 00:00:00","MAY-2012","A.1.3) Oils and Fats","142.2","2.89","139.6","132.9","117.9","Urban","Final","Latest","CPI-2010-11","A.1.5) Oils and fats"
"2012/05/31 00:00:00","MAY-2012","A.1.3) Oils and Fats","142.2","2.89","139.6","132.9","117.9","Urban","Provisional","Old","CPI-2010-11","A.1.5) Oils and fats"
"2012/05/31 00:00:00","MAY-2012","A.1.3) Oils and Fats","134.9","3.9","132.9","126.9","114.2","Combined","Final","Latest","CPI-2010-11","A.1.5) Oils and fats"
"2012/05/31 00:00:00","MAY-2012","A.1.3) Oils and Fats","135","3.9","132.9","126.9","114.2","Combined","Provisional","Old","CPI-2010-11","A.1.5) Oils and fats"
"2012/05/31 00:00:00","MAY-2012","A.2) Fuel and Light ","122.5","10.42","122.2","121.3","112.1","Rural","Final","Latest","CPI-2010-11","A.5) Fuel and light"
"2012/05/31 00:00:00","MAY-2012","A.2) Fuel and Light ","122.5","10.42","122.2","121.3","112.3","Rural","Provisional","Old","CPI-2010-11","A.5) Fuel and light"
"2012/05/31 00:00:00","MAY-2012","A.2) Fuel and Light ","120.3","8.4","119.5","117.9","106.4","Urban","Final","Latest","CPI-2010-11","A.5) Fuel and light"
"2012/05/31 00:00:00","MAY-2012","A.2) Fuel and Light ","120.3","8.4","119.5","117.9","106.5","Urban","Provisional","Old","CPI-2010-11","A.5) Fuel and light"
"2012/05/31 00:00:00","MAY-2012","A.2) Fuel and Light ","121.7","9.49","121.2","120.03","109.9","Combined","Final","Latest","CPI-2010-11","A.5) Fuel and light"
"2012/05/31 00:00:00","MAY-2012","A.2) Fuel and Light ","121.7","9.49","121.2","120.03","110.1","Combined","Provisional","Old","CPI-2010-11","A.5) Fuel and light"
"2012/05/31 00:00:00","MAY-2012","A.1.5) Milk and Products ","128.9","8.59","127.5","124.77","112.7","Rural","Final","Latest","CPI-2010-11","A.1.4) Milk and products"
"2012/05/31 00:00:00","MAY-2012","A.1.5) Milk and Products ","128.9","8.59","127.5","124.77","112.4","Rural","Provisional","Old","CPI-2010-11","A.1.4) Milk and products"
"2012/05/31 00:00:00","MAY-2012","A.1.5) Milk and Products ","125.1","6.61","124.1","122.83","111.2","Urban","Final","Latest","CPI-2010-11","A.1.4) Milk and products"
"2012/05/31 00:00:00","MAY-2012","A.1.5) Milk and Products ","125.1","6.61","124.1","122.83","111.2","Urban","Provisional","Old","CPI-2010-11","A.1.4) Milk and products"
"2012/05/31 00:00:00","MAY-2012","A.1.5) Milk and Products ","127.5","7.73","126.2","124.07","112.1","Combined","Final","Latest","CPI-2010-11","A.1.4) Milk and products"
"2012/05/31 00:00:00","MAY-2012","A.1.5) Milk and Products ","127.5","7.73","126.2","124.07","112","Combined","Provisional","Old","CPI-2010-11","A.1.4) Milk and products"
"2012/05/31 00:00:00","MAY-2012","A.1.4) Egg, Fish and Meat ","122.2","3.38","120.9","118.3","111.3","Rural","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1.4) Egg, Fish and Meat ","122.1","3.38","120.9","118.3","110.7","Rural","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1.4) Egg, Fish and Meat ","122.1","2.26","120","117.5","109","Urban","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1.4) Egg, Fish and Meat ","122.1","2.26","120","117.5","108.9","Urban","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1.4) Egg, Fish and Meat ","122.2","2.89","120.6","118.03","110.5","Combined","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1.4) Egg, Fish and Meat ","122.1","2.89","120.6","118.03","110.1","Combined","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1.1) Cereals and Products","110.6","19.08","109.6","108.37","105.3","Rural","Final","Latest","CPI-2010-11","A.1.1) Cereals and products"
"2012/05/31 00:00:00","MAY-2012","A.1.1) Cereals and Products","110.6","19.08","109.6","108.37","105.3","Rural","Provisional","Old","CPI-2010-11","A.1.1) Cereals and products"
"2012/05/31 00:00:00","MAY-2012","A.1.1) Cereals and Products","105.4","8.73","104.2","102.7","101.6","Urban","Final","Latest","CPI-2010-11","A.1.1) Cereals and products"
"2012/05/31 00:00:00","MAY-2012","A.1.1) Cereals and Products","105.4","8.73","104.2","102.7","101.6","Urban","Provisional","Old","CPI-2010-11","A.1.1) Cereals and products"
"2012/05/31 00:00:00","MAY-2012","A.1.1) Cereals and Products","109.3","14.59","108.2","106.87","104.3","Combined","Final","Latest","CPI-2010-11","A.1.1) Cereals and products"
"2012/05/31 00:00:00","MAY-2012","A.1.1) Cereals and Products","109.3","14.59","108.2","106.87","104.3","Combined","Provisional","Old","CPI-2010-11","A.1.1) Cereals and products"
"2012/05/31 00:00:00","MAY-2012","A.1.2) Pulses and Products ","105.9","3.25","104.6","103.33","98.2","Rural","Final","Latest","CPI-2010-11","A.1.8) Pulses and products"
"2012/05/31 00:00:00","MAY-2012","A.1.2) Pulses and Products ","105.9","3.25","104.6","103.33","98.2","Rural","Provisional","Old","CPI-2010-11","A.1.8) Pulses and products"
"2012/05/31 00:00:00","MAY-2012","A.1.2) Pulses and Products ","103.9","1.87","101.7","101.13","96.2","Urban","Final","Latest","CPI-2010-11","A.1.8) Pulses and products"
"2012/05/31 00:00:00","MAY-2012","A.1.2) Pulses and Products ","103.9","1.87","101.7","101.13","96.2","Urban","Provisional","Old","CPI-2010-11","A.1.8) Pulses and products"
"2012/05/31 00:00:00","MAY-2012","A.1.2) Pulses and Products ","105.3","2.65","103.7","102.67","97.6","Combined","Final","Latest","CPI-2010-11","A.1.8) Pulses and products"
"2012/05/31 00:00:00","MAY-2012","A.1.2) Pulses and Products ","105.3","2.65","103.7","102.67","97.6","Combined","Provisional","Old","CPI-2010-11","A.1.8) Pulses and products"
"2012/05/31 00:00:00","MAY-2012","A.4.1) Clothing and Bedding","126.4","4.6","125.3","123.1","113.9","Rural","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.4.1) Clothing and Bedding","126.4","4.6","125.3","123.1","113.8","Rural","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.4.1) Clothing and Bedding","128.7","3.34","127.8","125.63","114.9","Urban","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.4.1) Clothing and Bedding","128.7","3.34","127.8","125.63","115.2","Urban","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.4.1) Clothing and Bedding","127.2","4.05","126.2","124","114.3","Combined","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.4.1) Clothing and Bedding","127.2","4.05","126.2","124","114.3","Combined","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.5.6) Household Requisites","123.9","4.48","123.3","121.47","111.5","Rural","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.5.6) Household Requisites","123.9","4.48","123.3","121.47","111.8","Rural","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.5.6) Household Requisites","115.7","3.92","115","113.37","105.5","Urban","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.5.6) Household Requisites","115.7","3.92","115","113.37","105.6","Urban","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.5.6) Household Requisites","120.6","4.3","120","118.23","109.1","Combined","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.5.6) Household Requisites","120.6","4.3","120","118.23","109.3","Combined","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1.6) Condiments and Spices","122","2.13","121.7","121.8","117.6","Rural","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1.6) Condiments and Spices","122.1","2.13","121.7","121.8","117.8","Rural","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1.6) Condiments and Spices","119.4","1.16","119.6","121.93","117.9","Urban","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1.6) Condiments and Spices","119.4","1.16","119.6","121.93","118.3","Urban","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1.6) Condiments and Spices","121.2","1.71","121.1","121.83","117.7","Combined","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1.6) Condiments and Spices","121.3","1.71","121.1","121.83","117.9","Combined","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.5.3) Recreation and Amusement","112.2","1","111.5","110.5","106.1","Rural","Final","Latest","CPI-2010-11","A.6.4) Recreation and amusement"
"2012/05/31 00:00:00","MAY-2012","A.5.3) Recreation and Amusement","112.2","1","111.5","110.5","106.3","Rural","Provisional","Old","CPI-2010-11","A.6.4) Recreation and amusement"
"2012/05/31 00:00:00","MAY-2012","A.5.3) Recreation and Amusement","104.7","1.99","104.2","103.7","102.1","Urban","Final","Latest","CPI-2010-11","A.6.4) Recreation and amusement"
"2012/05/31 00:00:00","MAY-2012","A.5.3) Recreation and Amusement","104.7","1.99","104.2","103.7","102.1","Urban","Provisional","Old","CPI-2010-11","A.6.4) Recreation and amusement"
"2012/05/31 00:00:00","MAY-2012","A.5.3) Recreation and Amusement","107.7","1.43","107.1","106.4","103.7","Combined","Final","Latest","CPI-2010-11","A.6.4) Recreation and amusement"
"2012/05/31 00:00:00","MAY-2012","A.5.3) Recreation and Amusement","107.7","1.43","107.1","106.4","103.8","Combined","Provisional","Old","CPI-2010-11","A.6.4) Recreation and amusement"
"2012/05/31 00:00:00","MAY-2012","A.1) Food, Beverages and Tobacco","118.6","59.31","117.3","113.8","107.7","Rural","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1) Food, Beverages and Tobacco","118.6","59.31","117.3","113.8","107.6","Rural","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1) Food, Beverages and Tobacco","118.6","37.15","117.3","113.23","106.5","Urban","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1) Food, Beverages and Tobacco","118.6","37.15","117.3","113.23","106.6","Urban","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1) Food, Beverages and Tobacco","118.6","49.71","117.3","113.63","107.3","Combined","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1) Food, Beverages and Tobacco","118.6","49.71","117.3","113.63","107.3","Combined","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1.10) Non-Alcoholic Beverages ","120","2.04","118.9","117.77","110.2","Rural","Final","Latest","CPI-2010-11","A.1.11) Non-alcoholic beverages"
"2012/05/31 00:00:00","MAY-2012","A.1.10) Non-Alcoholic Beverages ","120","2.04","118.9","117.77","110.2","Rural","Provisional","Old","CPI-2010-11","A.1.11) Non-alcoholic beverages"
"2012/05/31 00:00:00","MAY-2012","A.1.10) Non-Alcoholic Beverages ","118.7","2.02","118","116.67","107.6","Urban","Final","Latest","CPI-2010-11","A.1.11) Non-alcoholic beverages"
"2012/05/31 00:00:00","MAY-2012","A.1.10) Non-Alcoholic Beverages ","118.7","2.02","118","116.67","107.7","Urban","Provisional","Old","CPI-2010-11","A.1.11) Non-alcoholic beverages"
"2012/05/31 00:00:00","MAY-2012","A.1.10) Non-Alcoholic Beverages ","119.4","2.03","118.5","117.33","109.1","Combined","Final","Latest","CPI-2010-11","A.1.11) Non-alcoholic beverages"
"2012/05/31 00:00:00","MAY-2012","A.1.10) Non-Alcoholic Beverages ","119.4","2.03","118.5","117.33","109.1","Combined","Provisional","Old","CPI-2010-11","A.1.11) Non-alcoholic beverages"
"2012/05/31 00:00:00","MAY-2012","A.5.5) Personal Care and Effects","114.8","3.05","114","112.6","106.9","Rural","Final","Latest","CPI-2010-11","A.6.6) Personal Care and Effects"
"2012/05/31 00:00:00","MAY-2012","A.5.5) Personal Care and Effects","114.8","3.05","114","112.6","106.9","Rural","Provisional","Old","CPI-2010-11","A.6.6) Personal Care and Effects"
"2012/05/31 00:00:00","MAY-2012","A.5.5) Personal Care and Effects","111.8","2.74","111.2","109.73","103.4","Urban","Final","Latest","CPI-2010-11","A.6.6) Personal Care and Effects"
"2012/05/31 00:00:00","MAY-2012","A.5.5) Personal Care and Effects","111.8","2.74","111.2","109.73","103.6","Urban","Provisional","Old","CPI-2010-11","A.6.6) Personal Care and Effects"
"2012/05/31 00:00:00","MAY-2012","A.5.5) Personal Care and Effects","113.6","2.92","112.9","111.43","105.5","Combined","Final","Latest","CPI-2010-11","A.6.6) Personal Care and Effects"
"2012/05/31 00:00:00","MAY-2012","A.5.5) Personal Care and Effects","113.6","2.92","112.9","111.43","105.6","Combined","Provisional","Old","CPI-2010-11","A.6.6) Personal Care and Effects"
"2012/05/31 00:00:00","MAY-2012","A.5.2) Education, Stationary etc.","114.4","2.71","113.6","112.73","106.8","Rural","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.5.2) Education, Stationary etc.","114.5","2.71","113.6","112.73","107.1","Rural","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.5.2) Education, Stationary etc.","112.7","4.18","111.8","109.8","104.6","Urban","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.5.2) Education, Stationary etc.","112.7","4.18","111.8","109.8","104.9","Urban","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.5.2) Education, Stationary etc.","113.5","3.35","112.6","111.13","105.6","Combined","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.5.2) Education, Stationary etc.","113.5","3.35","112.6","111.13","105.9","Combined","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.5.4) Transport and Communication","118.8","5.83","117.6","116.83","108.8","Rural","Final","Latest","CPI-2010-11","A.6.3) Transport and communication"
"2012/05/31 00:00:00","MAY-2012","A.5.4) Transport and Communication","118.8","5.83","117.6","116.83","109","Rural","Provisional","Old","CPI-2010-11","A.6.3) Transport and communication"
"2012/05/31 00:00:00","MAY-2012","A.5.4) Transport and Communication","114.4","9.84","113.1","112.83","106.5","Urban","Final","Latest","CPI-2010-11","A.6.3) Transport and communication"
"2012/05/31 00:00:00","MAY-2012","A.5.4) Transport and Communication","114.4","9.84","113.1","112.83","106.7","Urban","Provisional","Old","CPI-2010-11","A.6.3) Transport and communication"
"2012/05/31 00:00:00","MAY-2012","A.5.4) Transport and Communication","116.3","7.57","115.1","114.57","107.5","Combined","Final","Latest","CPI-2010-11","A.6.3) Transport and communication"
"2012/05/31 00:00:00","MAY-2012","A.5.4) Transport and Communication","116.3","7.57","115.1","114.57","107.7","Combined","Provisional","Old","CPI-2010-11","A.6.3) Transport and communication"
"2012/05/31 00:00:00","MAY-2012","A.4) Clothing, Bedding and Footwear","126","5.36","124.9","122.7","113.5","Rural","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.4) Clothing, Bedding and Footwear","126","5.36","124.9","122.7","113.5","Rural","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.4) Clothing, Bedding and Footwear","127.5","3.91","126.6","124.53","113.9","Urban","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.4) Clothing, Bedding and Footwear","127.5","3.91","126.6","124.53","114.3","Urban","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.4) Clothing, Bedding and Footwear","126.5","4.73","125.5","123.37","113.6","Combined","Final","Latest","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.4) Clothing, Bedding and Footwear","126.5","4.73","125.5","123.37","113.8","Combined","Provisional","Old","CPI-2010-11",""
"2012/05/31 00:00:00","MAY-2012","A.1.12) Pan, Tobacco and Intoxicants","127.4","2.73","125.9","122.9","116.3","Rural","Final","Latest","CPI-2010-11","A.2) Pan, tobacco and intoxicants"
"2012/05/31 00:00:00","MAY-2012","A.1.12) Pan, Tobacco and Intoxicants","127.4","2.73","125.9","122.9","116.8","Rural","Provisional","Old","CPI-2010-11","A.2) Pan, tobacco and intoxicants"
"2012/05/31 00:00:00","MAY-2012","A.1.12) Pan, Tobacco and Intoxicants","128.8","1.35","126.5","123.07","112.9","Urban","Final","Latest","CPI-2010-11","A.2) Pan, tobacco and intoxicants"
"2012/05/31 00:00:00","MAY-2012","A.1.12) Pan, Tobacco and Intoxicants","128.8","1.35","126.5","123.07","113.7","Urban","Provisional","Old","CPI-2010-11","A.2) Pan, tobacco and intoxicants"
"2012/05/31 00:00:00","MAY-2012","A.1.12) Pan, Tobacco and Intoxicants","127.8","2.13","126.1","122.97","115.4","Combined","Final","Latest","CPI-2010-11","A.2) Pan, tobacco and intoxicants"
"2012/05/31 00:00:00","MAY-2012","A.1.12) Pan, Tobacco and Intoxicants","127.8","2.13","126.1","122.97","115.9","Combined","Provisional","Old","CPI-2010-11","A.2) Pan, tobacco and intoxicants"
"2012/06/30 00:00:00","JUN-2012","A.3) Housing","","","","","","Rural","Final","Latest","CPI-2010-11","A.4) Housing"
"2012/06/30 00:00:00","JUN-2012","A.3) Housing","","","","","","Rural","Provisional","Old","CPI-2010-11","A.4) Housing"
"2012/06/30 00:00:00","JUN-2012","A.3) Housing","117.5","22.53","116.2","113.63","106.2","Urban","Final","Latest","CPI-2010-11","A.4) Housing"
"2012/06/30 00:00:00","JUN-2012","A.3) Housing","117.5","22.53","116.2","113.63","106.2","Urban","Provisional","Old","CPI-2010-11","A.4) Housing"
"2012/06/30 00:00:00","JUN-2012","A.3) Housing","117.5","9.77","116.2","113.63","106.2","Combined","Final","Latest","CPI-2010-11","A.4) Housing"
"2012/06/30 00:00:00","JUN-2012","A.3) Housing","117.5","9.77","116.2","113.63","106.2","Combined","Provisional","Old","CPI-2010-11","A.4) Housing"
"2012/06/30 00:00:00","JUN-2012","A.5.7) Others","128.2","1.12","126.4","123.13","115.4","Rural","Final","Latest","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.5.7) Others","128.3","1.12","126.4","123.13","115.5","Rural","Provisional","Old","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.5.7) Others","127.1","0.99","126.3","123.17","111.5","Urban","Final","Latest","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.5.7) Others","127.1","0.99","126.3","123.17","111.6","Urban","Provisional","Old","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.5.7) Others","127.8","1.06","126.4","123.13","113.8","Combined","Final","Latest","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.5.7) Others","127.8","1.06","126.4","123.13","113.9","Combined","Provisional","Old","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.1.8) Fruits ","136","1.9","134.5","126.53","127.6","Rural","Final","Latest","CPI-2010-11","A.1.6) Fruits"
"2012/06/30 00:00:00","JUN-2012","A.1.8) Fruits ","136","1.9","134.5","126.53","127.8","Rural","Provisional","Old","CPI-2010-11","A.1.6) Fruits"
"2012/06/30 00:00:00","JUN-2012","A.1.8) Fruits ","139.8","1.88","139","123.5","130.2","Urban","Final","Latest","CPI-2010-11","A.1.6) Fruits"
"2012/06/30 00:00:00","JUN-2012","A.1.8) Fruits ","139.8","1.88","139","123.5","130.4","Urban","Provisional","Old","CPI-2010-11","A.1.6) Fruits"
"2012/06/30 00:00:00","JUN-2012","A.1.8) Fruits ","137.6","1.89","136.4","125.23","128.7","Combined","Final","Latest","CPI-2010-11","A.1.6) Fruits"
"2012/06/30 00:00:00","JUN-2012","A.1.8) Fruits ","137.6","1.89","136.4","125.23","128.9","Combined","Provisional","Old","CPI-2010-11","A.1.6) Fruits"
"2012/06/30 00:00:00","JUN-2012","A.4.2) Footwear","124.8","0.77","123.8","120.63","113.2","Rural","Final","Latest","CPI-2010-11","A.3.2) Footwear"
"2012/06/30 00:00:00","JUN-2012","A.4.2) Footwear","125","0.77","123.8","120.63","113.4","Rural","Provisional","Old","CPI-2010-11","A.3.2) Footwear"
"2012/06/30 00:00:00","JUN-2012","A.4.2) Footwear","121.7","0.57","120.8","118.43","109.5","Urban","Final","Latest","CPI-2010-11","A.3.2) Footwear"
"2012/06/30 00:00:00","JUN-2012","A.4.2) Footwear","121.7","0.57","120.8","118.43","109.5","Urban","Provisional","Old","CPI-2010-11","A.3.2) Footwear"
"2012/06/30 00:00:00","JUN-2012","A.4.2) Footwear","123.7","0.68","122.7","119.8","111.9","Combined","Final","Latest","CPI-2010-11","A.3.2) Footwear"
"2012/06/30 00:00:00","JUN-2012","A.4.2) Footwear","123.8","0.68","122.7","119.8","112","Combined","Provisional","Old","CPI-2010-11","A.3.2) Footwear"
"2012/06/30 00:00:00","JUN-2012","A) General Index","120.5","100","119.1","115.5","109.9","Rural","Final","Latest","CPI-2010-11","A) General Index"
"2012/06/30 00:00:00","JUN-2012","A) General Index","120.6","100","119.1","115.5","109.9","Rural","Provisional","Old","CPI-2010-11","A) General Index"
"2012/06/30 00:00:00","JUN-2012","A) General Index","118.5","100","117.1","113.63","107.3","Urban","Final","Latest","CPI-2010-11","A) General Index"
"2012/06/30 00:00:00","JUN-2012","A) General Index","118.5","100","117.1","113.63","107.3","Urban","Provisional","Old","CPI-2010-11","A) General Index"
"2012/06/30 00:00:00","JUN-2012","A) General Index","119.6","100","118.2","114.7","108.8","Combined","Final","Latest","CPI-2010-11","A) General Index"
"2012/06/30 00:00:00","JUN-2012","A) General Index","119.7","100","118.2","114.7","108.8","Combined","Provisional","Old","CPI-2010-11","A) General Index"
"2012/06/30 00:00:00","JUN-2012","A.1.7) Vegetables","129","6.57","120.8","103.33","102","Rural","Final","Latest","CPI-2010-11","A.1.7) Vegetables"
"2012/06/30 00:00:00","JUN-2012","A.1.7) Vegetables","128.7","6.57","120.8","103.33","101.7","Rural","Provisional","Old","CPI-2010-11","A.1.7) Vegetables"
"2012/06/30 00:00:00","JUN-2012","A.1.7) Vegetables","125.3","3.96","117.1","98.23","95.7","Urban","Final","Latest","CPI-2010-11","A.1.7) Vegetables"
"2012/06/30 00:00:00","JUN-2012","A.1.7) Vegetables","125.3","3.96","117.1","98.23","95.7","Urban","Provisional","Old","CPI-2010-11","A.1.7) Vegetables"
"2012/06/30 00:00:00","JUN-2012","A.1.7) Vegetables","127.8","5.44","119.6","101.7","100","Combined","Final","Latest","CPI-2010-11","A.1.7) Vegetables"
"2012/06/30 00:00:00","JUN-2012","A.1.7) Vegetables","127.6","5.44","119.6","101.7","99.8","Combined","Provisional","Old","CPI-2010-11","A.1.7) Vegetables"
"2012/06/30 00:00:00","JUN-2012","A.1.9) Sugar etc.","100.3","2.41","100.2","99.43","94.9","Rural","Final","Latest","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.1.9) Sugar etc.","100.2","2.41","100.2","99.43","94.8","Rural","Provisional","Old","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.1.9) Sugar etc.","99.6","1.26","99.2","98.53","93.3","Urban","Final","Latest","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.1.9) Sugar etc.","99.6","1.26","99.2","98.53","93.3","Urban","Provisional","Old","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.1.9) Sugar etc.","100.1","1.91","99.9","99.17","94.4","Combined","Final","Latest","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.1.9) Sugar etc.","100","1.91","99.9","99.17","94.4","Combined","Provisional","Old","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.5) Miscellaneous","118.5","24.91","117.5","115.6","109.5","Rural","Final","Latest","CPI-2010-11","A.6) Miscellaneous"
"2012/06/30 00:00:00","JUN-2012","A.5) Miscellaneous","118.5","24.91","117.5","115.6","109.8","Rural","Provisional","Old","CPI-2010-11","A.6) Miscellaneous"
"2012/06/30 00:00:00","JUN-2012","A.5) Miscellaneous","114.7","28","113.5","111.47","106","Urban","Final","Latest","CPI-2010-11","A.6) Miscellaneous"
"2012/06/30 00:00:00","JUN-2012","A.5) Miscellaneous","114.7","28","113.5","111.47","106.1","Urban","Provisional","Old","CPI-2010-11","A.6) Miscellaneous"
"2012/06/30 00:00:00","JUN-2012","A.5) Miscellaneous","116.7","26.31","115.7","113.7","107.9","Combined","Final","Latest","CPI-2010-11","A.6) Miscellaneous"
"2012/06/30 00:00:00","JUN-2012","A.5) Miscellaneous","116.7","26.31","115.7","113.7","108.1","Combined","Provisional","Old","CPI-2010-11","A.6) Miscellaneous"
"2012/06/30 00:00:00","JUN-2012","A.5.1) Medical Care","114.6","6.72","113.7","112.5","107.7","Rural","Final","Latest","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.5.1) Medical Care","114.7","6.72","113.7","112.5","107.9","Rural","Provisional","Old","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.5.1) Medical Care","112.4","4.34","112","110.3","104.6","Urban","Final","Latest","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.5.1) Medical Care","112.4","4.34","112","110.3","104.6","Urban","Provisional","Old","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.5.1) Medical Care","113.9","5.69","113.1","111.8","106.7","Combined","Final","Latest","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.5.1) Medical Care","113.9","5.69","113.1","111.8","106.8","Combined","Provisional","Old","CPI-2010-11",""
"2012/06/30 00:00:00","JUN-2012","A.1.3) Oils and Fats","132.3","4.67","131.6","124.07","114.6","Rural","Final","Latest","CPI-2010-11","A.1.5) Oils and fats"
"2012/06/30 00:00:00","JUN-2012","A.1.3) Oils and Fats","132.4","4.67","131.6","124.07","114.8","Rural","Provisional","Old","CPI-2010-11","A.1.5) Oils and fats"
"2012/06/30 00:00:00","JUN-2012","A.1.3) Oils and Fats","142.8","2.89","142.2","132.9","120.3","Urban","Final","Latest","CPI-2010-11","A.1.5) Oils and fats"
"2012/06/30 00:00:00","JUN-2012","A.1.3) Oils and Fats","142.8","2.89","142.2","132.9","120.3","Urban","Provisional","Old","CPI-2010-11","A.1.5) Oils and fats"
