CPI Date,CPI Month Year,Commodity,CPI Index,CPI Weight,CPI Index Previous Month,CPI Index Previous Quarter,CPI Index Previous Year,Population Group,Provisional/Final,Latest Flag,Base Year,Rep Desc
31-07-2019 00:00,Jul-19,A.1.8) Fruits ,150.3,,146.8,146.43,151.6,Combined,Final,Latest,CPI-2012 = 100,A.1.6) Fruits
31-07-2019 00:00,Jul-19,A.4.2) Footwear,140.5,,140.4,140.3,138.4,Combined,Final,Latest,CPI-2012 = 100,A.3.2) Footwear
31-07-2019 00:00,Jul-19,A) General Index,144.2,,142.9,142.03,139.8,Combined,Final,Latest,CPI-2012 = 100,A) General Index
31-07-2019 00:00,Jul-19,A.1.7) Vegetables,160.3,,150.5,143.3,155.9,Combined,Final,Latest,CPI-2012 = 100,A.1.7) Vegetables
31-07-2019 00:00,Jul-19,A.5) Miscellaneous,139.5,,138.6,138.27,133.2,Combined,Final,Latest,CPI-2012 = 100,A.6) Miscellaneous
31-07-2019 00:00,Jul-19,Food and beverages,144.7,,142.7,141,141.4,Combined,Final,Latest,CPI-2012 = 100,A.1) Food and beverages
31-07-2019 00:00,Jul-19,A.1.3) Oils and Fats,122.5,,122.2,122.03,121.4,Combined,Final,Latest,CPI-2012 = 100,A.1.5) Oils and fats
31-07-2019 00:00,Jul-19,A.2) Fuel and Light ,139.3,,141.3,140.5,139.7,Combined,Final,Latest,CPI-2012 = 100,A.5) Fuel and light
31-07-2019 00:00,Jul-19,Clothing and footwear,147.6,,147.4,147.2,145.6,Combined,Final,Latest,CPI-2012 = 100,A.3) Clothing and footwear
31-07-2019 00:00,Jul-19,Sugar and confectionery,111.1,,111,110,113.5,Combined,Final,Latest,CPI-2012 = 100,A.1.9) Sugar and confectionery
31-07-2019 00:00,Jul-19,A.1.5) Milk and Products ,144,,143.3,142.67,142.5,Combined,Final,Latest,CPI-2012 = 100,A.1.4) Milk and products
31-07-2019 00:00,Jul-19,A.1.1) Cereals and Products,139.3,,138.7,138.33,137.5,Combined,Final,Latest,CPI-2012 = 100,A.1.1) Cereals and products
31-07-2019 00:00,Jul-19,A.1.2) Pulses and Products ,130,,128.3,125.23,121.7,Combined,Final,Latest,CPI-2012 = 100,A.1.8) Pulses and products
31-07-2019 00:00,Jul-19,B) Consumer Food Price Index,143.4,,141.1,139.13,140.1,Combined,Final,Latest,CPI-2012 = 100,B) Consumer Food Price Index
31-07-2019 00:00,Jul-19,Household goods and services,144.2,,143.8,143.67,138.6,Combined,Final,Latest,CPI-2012 = 100,"A.6.1) Household goods and services
"
31-07-2019 00:00,Jul-19,A.5.3) Recreation and Amusement,140.5,,139.6,139.13,133.1,Combined,Final,Latest,CPI-2012 = 100,A.6.4) Recreation and amusement
31-07-2019 00:00,Jul-19,A.1.10) Non-Alcoholic Beverages ,134.7,,134.3,134,130.3,Combined,Final,Latest,CPI-2012 = 100,A.1.11) Non-alcoholic beverages
31-07-2019 00:00,Jul-19,A.5.5) Personal Care and Effects,135.7,,134.3,133.63,130.1,Combined,Final,Latest,CPI-2012 = 100,A.6.6) Personal Care and Effects
31-07-2019 00:00,Jul-19,A.5.4) Transport and Communication,125.6,,124.6,124.8,123.6,Combined,Final,Latest,CPI-2012 = 100,A.6.3) Transport and communication
31-07-2019 00:00,Jul-19,"Prepared meals, snacks, sweets etc.",156.2,,155.9,155.57,152.3,Combined,Final,Latest,CPI-2012 = 100,"A.1.12) Prepared meals, snacks, sweets etc."
31-07-2019 00:00,Jul-19,"A.1.12) Pan, Tobacco and Intoxicants",165.2,,164.9,164.2,157.5,Combined,Final,Latest,CPI-2012 = 100,"A.2) Pan, tobacco and intoxicants"
31-08-2019 00:00,Aug-19,Egg,138.5,,140,136.77,138.1,Combined,Final,Latest,CPI-2012 = 100,A.1.3) Egg
31-08-2019 00:00,Aug-19,Health,148.5,,147.9,146.97,137.7,Combined,Final,Latest,CPI-2012 = 100,A.6.2) Health
31-08-2019 00:00,Aug-19,Spices,142.6,,141.7,139.93,139.4,Combined,Final,Latest,CPI-2012 = 100,A.1.10) Spices
31-08-2019 00:00,Aug-19,Clothing,149.1,,149.3,148.37,147.3,Combined,Final,Latest,CPI-2012 = 100,A.3.1) Clothing
31-08-2019 00:00,Aug-19,Education,154.9,,154,151.8,146,Combined,Final,Latest,CPI-2012 = 100,A.6.5) Education
31-08-2019 00:00,Aug-19,A.3) Housing,,,150.6,,144.6,Combined,Final,Latest,CPI-2012 = 100,A.4) Housing
31-08-2019 00:00,Aug-19,Meat and fish,160.6,,162.7,158.63,148,Combined,Final,Latest,CPI-2012 = 100,A.1.2) Meat and fish
31-08-2019 00:00,Aug-19,A.1.8) Fruits ,149.4,,150.3,146.43,150.6,Combined,Final,Latest,CPI-2012 = 100,A.1.6) Fruits
31-08-2019 00:00,Aug-19,A.4.2) Footwear,140.6,,140.5,140.3,138.8,Combined,Final,Latest,CPI-2012 = 100,A.3.2) Footwear
31-08-2019 00:00,Aug-19,A) General Index,145,,144.2,142.03,140.4,Combined,Final,Latest,CPI-2012 = 100,A) General Index
31-08-2019 00:00,Aug-19,A.1.7) Vegetables,167.4,,160.3,143.3,156.6,Combined,Final,Latest,CPI-2012 = 100,A.1.7) Vegetables
31-08-2019 00:00,Aug-19,A.5) Miscellaneous,140.2,,139.5,138.27,133.9,Combined,Final,Latest,CPI-2012 = 100,A.6) Miscellaneous
31-08-2019 00:00,Aug-19,Food and beverages,145.9,,144.7,141,141.7,Combined,Final,Latest,CPI-2012 = 100,A.1) Food and beverages
31-08-2019 00:00,Aug-19,A.1.3) Oils and Fats,122.9,,122.5,122.03,122.2,Combined,Final,Latest,CPI-2012 = 100,A.1.5) Oils and fats
31-08-2019 00:00,Aug-19,A.2) Fuel and Light ,138.5,,139.3,140.5,140.9,Combined,Final,Latest,CPI-2012 = 100,A.5) Fuel and light
31-08-2019 00:00,Aug-19,Clothing and footwear,147.9,,148,147.2,146.1,Combined,Final,Latest,CPI-2012 = 100,A.3) Clothing and footwear
31-08-2019 00:00,Aug-19,Sugar and confectionery,112,,111.1,110,114.7,Combined,Final,Latest,CPI-2012 = 100,A.1.9) Sugar and confectionery
31-08-2019 00:00,Aug-19,A.1.5) Milk and Products ,144.7,,144,142.67,142.6,Combined,Final,Latest,CPI-2012 = 100,A.1.4) Milk and products
31-08-2019 00:00,Aug-19,A.1.1) Cereals and Products,140.1,,139.3,138.33,138.3,Combined,Final,Latest,CPI-2012 = 100,A.1.1) Cereals and products
31-08-2019 00:00,Aug-19,A.1.2) Pulses and Products ,130.9,,130,125.23,122.4,Combined,Final,Latest,CPI-2012 = 100,A.1.8) Pulses and products
31-08-2019 00:00,Aug-19,B) Consumer Food Price Index,144.7,,143.4,139.13,140.5,Combined,Final,Latest,CPI-2012 = 100,B) Consumer Food Price Index
31-08-2019 00:00,Aug-19,Household goods and services,144.5,,144.2,143.67,139.4,Combined,Final,Latest,CPI-2012 = 100,"A.6.1) Household goods and services
"
31-08-2019 00:00,Aug-19,A.5.3) Recreation and Amusement,140.9,,140.5,139.13,133.6,Combined,Final,Latest,CPI-2012 = 100,A.6.4) Recreation and amusement
31-08-2019 00:00,Aug-19,A.1.10) Non-Alcoholic Beverages ,134.9,,134.7,134,131.1,Combined,Final,Latest,CPI-2012 = 100,A.1.11) Non-alcoholic beverages
31-08-2019 00:00,Aug-19,A.5.5) Personal Care and Effects,138.4,,135.7,133.63,130.1,Combined,Final,Latest,CPI-2012 = 100,A.6.6) Personal Care and Effects
31-08-2019 00:00,Aug-19,A.5.4) Transport and Communication,125.8,,125.6,124.8,124.3,Combined,Final,Latest,CPI-2012 = 100,A.6.3) Transport and communication
31-08-2019 00:00,Aug-19,"Prepared meals, snacks, sweets etc.",156.6,,156.2,155.57,153,Combined,Final,Latest,CPI-2012 = 100,"A.1.12) Prepared meals, snacks, sweets etc."
31-08-2019 00:00,Aug-19,"A.1.12) Pan, Tobacco and Intoxicants",165.8,,165.2,164.2,157.9,Combined,Final,Latest,CPI-2012 = 100,"A.2) Pan, tobacco and intoxicants"
30-09-2019 00:00,Sep-19,Egg,139.6,,138.5,136.77,135.1,Combined,Final,Latest,CPI-2012 = 100,A.1.3) Egg
30-09-2019 00:00,Sep-19,Health,149,,148.5,146.97,138.4,Combined,Final,Latest,CPI-2012 = 100,A.6.2) Health
30-09-2019 00:00,Sep-19,Spices,144.1,,142.7,139.93,139.5,Combined,Final,Latest,CPI-2012 = 100,A.1.10) Spices
30-09-2019 00:00,Sep-19,Clothing,149.2,,149.1,148.37,147.7,Combined,Final,Latest,CPI-2012 = 100,A.3.1) Clothing
30-09-2019 00:00,Sep-19,Education,155.2,,154.9,151.8,146.2,Combined,Final,Latest,CPI-2012 = 100,A.6.5) Education
30-09-2019 00:00,Sep-19,A.3) Housing,,,151.6,,145.3,Combined,Final,Latest,CPI-2012 = 100,A.4) Housing
30-09-2019 00:00,Sep-19,Meat and fish,160.8,,160.6,158.63,145.8,Combined,Final,Latest,CPI-2012 = 100,A.1.2) Meat and fish
30-09-2019 00:00,Sep-19,A.1.8) Fruits ,146.6,,149.5,146.43,145.4,Combined,Final,Latest,CPI-2012 = 100,A.1.6) Fruits
30-09-2019 00:00,Sep-19,A.4.2) Footwear,140.6,,140.6,140.3,139.1,Combined,Final,Latest,CPI-2012 = 100,A.3.2) Footwear
30-09-2019 00:00,Sep-19,A) General Index,145.8,,145,142.03,140.2,Combined,Final,Latest,CPI-2012 = 100,A) General Index
30-09-2019 00:00,Sep-19,A.1.7) Vegetables,173.2,,167.4,143.3,150,Combined,Final,Latest,CPI-2012 = 100,A.1.7) Vegetables
30-09-2019 00:00,Sep-19,A.5) Miscellaneous,140.7,,140.2,138.27,134.7,Combined,Final,Latest,CPI-2012 = 100,A.6) Miscellaneous
30-09-2019 00:00,Sep-19,Food and beverages,147,,145.9,141,140.4,Combined,Final,Latest,CPI-2012 = 100,A.1) Food and beverages
30-09-2019 00:00,Sep-19,A.1.3) Oils and Fats,123.5,,123,122.03,122.1,Combined,Final,Latest,CPI-2012 = 100,A.1.5) Oils and fats
30-09-2019 00:00,Sep-19,A.2) Fuel and Light ,139.2,,138.5,140.5,142.3,Combined,Final,Latest,CPI-2012 = 100,A.5) Fuel and light
30-09-2019 00:00,Sep-19,Clothing and footwear,147.9,,147.9,147.2,146.5,Combined,Final,Latest,CPI-2012 = 100,A.3) Clothing and footwear
30-09-2019 00:00,Sep-19,Sugar and confectionery,113.2,,112,110,113.7,Combined,Final,Latest,CPI-2012 = 100,A.1.9) Sugar and confectionery
30-09-2019 00:00,Sep-19,A.1.5) Milk and Products ,145.4,,144.7,142.67,142.9,Combined,Final,Latest,CPI-2012 = 100,A.1.4) Milk and products
30-09-2019 00:00,Sep-19,A.1.1) Cereals and Products,140.9,,140.1,138.33,138.6,Combined,Final,Latest,CPI-2012 = 100,A.1.1) Cereals and products
30-09-2019 00:00,Sep-19,A.1.2) Pulses and Products ,131.6,,130.9,125.23,121.4,Combined,Final,Latest,CPI-2012 = 100,A.1.8) Pulses and products
30-09-2019 00:00,Sep-19,B) Consumer Food Price Index,146,,144.7,139.13,138.9,Combined,Final,Latest,CPI-2012 = 100,B) Consumer Food Price Index
30-09-2019 00:00,Sep-19,Household goods and services,144.6,,144.5,143.67,139.7,Combined,Final,Latest,CPI-2012 = 100,"A.6.1) Household goods and services
"
30-09-2019 00:00,Sep-19,A.5.3) Recreation and Amusement,141.3,,141,139.13,134.5,Combined,Final,Latest,CPI-2012 = 100,A.6.4) Recreation and amusement
30-09-2019 00:00,Sep-19,A.1.10) Non-Alcoholic Beverages ,135,,134.9,134,130.8,Combined,Final,Latest,CPI-2012 = 100,A.1.11) Non-alcoholic beverages
30-09-2019 00:00,Sep-19,A.5.5) Personal Care and Effects,139.7,,138.4,133.63,130.9,Combined,Final,Latest,CPI-2012 = 100,A.6.6) Personal Care and Effects
30-09-2019 00:00,Sep-19,A.5.4) Transport and Communication,126.1,,125.8,124.8,126,Combined,Final,Latest,CPI-2012 = 100,A.6.3) Transport and communication
30-09-2019 00:00,Sep-19,"Prepared meals, snacks, sweets etc.",156.8,,156.6,155.57,153.8,Combined,Final,Latest,CPI-2012 = 100,"A.1.12) Prepared meals, snacks, sweets etc."
30-09-2019 00:00,Sep-19,"A.1.12) Pan, Tobacco and Intoxicants",166.5,,165.8,164.2,159.2,Combined,Final,Latest,CPI-2012 = 100,"A.2) Pan, tobacco and intoxicants"
31-10-2019 00:00,Oct-19,Egg,142.6,,139.6,139.37,134.2,Combined,Final,Latest,CPI-2012 = 100,A.1.3) Egg
31-10-2019 00:00,Oct-19,Health,149.4,,149,148.47,141.5,Combined,Final,Latest,CPI-2012 = 100,A.6.2) Health
31-10-2019 00:00,Oct-19,Spices,145.4,,144.1,142.8,140,Combined,Final,Latest,CPI-2012 = 100,A.1.10) Spices
31-10-2019 00:00,Oct-19,Clothing,149.4,,149.2,149.07,147.1,Combined,Final,Latest,CPI-2012 = 100,A.3.1) Clothing
31-10-2019 00:00,Oct-19,Education,155.4,,155.2,154.7,146.5,Combined,Final,Latest,CPI-2012 = 100,A.6.5) Education
31-10-2019 00:00,Oct-19,A.3) Housing,153,,152.2,,146.3,Combined,Final,Latest,CPI-2012 = 100,A.4) Housing
31-10-2019 00:00,Oct-19,Meat and fish,161,,160.8,161.37,146.7,Combined,Final,Latest,CPI-2012 = 100,A.1.2) Meat and fish
31-10-2019 00:00,Oct-19,A.1.8) Fruits ,148,,146.6,148.77,142.2,Combined,Final,Latest,CPI-2012 = 100,A.1.6) Fruits
31-10-2019 00:00,Oct-19,A.4.2) Footwear,140.8,,140.7,140.57,138.4,Combined,Final,Latest,CPI-2012 = 100,A.3.2) Footwear
31-10-2019 00:00,Oct-19,A) General Index,147.2,,145.8,145,140.7,Combined,Final,Latest,CPI-2012 = 100,A) General Index
31-10-2019 00:00,Oct-19,A.1.7) Vegetables,188.4,,173.2,166.97,149.4,Combined,Final,Latest,CPI-2012 = 100,A.1.7) Vegetables
31-10-2019 00:00,Oct-19,A.5) Miscellaneous,141,,140.7,140.13,136.3,Combined,Final,Latest,CPI-2012 = 100,A.6) Miscellaneous
31-10-2019 00:00,Oct-19,Food and beverages,149.6,,147,145.87,139.9,Combined,Final,Latest,CPI-2012 = 100,A.1) Food and beverages
31-10-2019 00:00,Oct-19,A.1.3) Oils and Fats,123.9,,123.5,122.97,121.5,Combined,Final,Latest,CPI-2012 = 100,A.1.5) Oils and fats
31-10-2019 00:00,Oct-19,A.2) Fuel and Light ,140.6,,139.2,139,143.5,Combined,Final,Latest,CPI-2012 = 100,A.5) Fuel and light
31-10-2019 00:00,Oct-19,Clothing and footwear,148.2,,147.9,147.8,145.8,Combined,Final,Latest,CPI-2012 = 100,A.3) Clothing and footwear
31-10-2019 00:00,Oct-19,Sugar and confectionery,114,,113.3,112.1,112.5,Combined,Final,Latest,CPI-2012 = 100,A.1.9) Sugar and confectionery
31-10-2019 00:00,Oct-19,A.1.5) Milk and Products ,146.2,,145.4,144.7,141.8,Combined,Final,Latest,CPI-2012 = 100,A.1.4) Milk and products
31-10-2019 00:00,Oct-19,A.1.1) Cereals and Products,141.8,,140.9,140.1,138.8,Combined,Final,Latest,CPI-2012 = 100,A.1.1) Cereals and products
31-10-2019 00:00,Oct-19,A.1.2) Pulses and Products ,132.5,,131.6,130.83,118.6,Combined,Final,Latest,CPI-2012 = 100,A.1.8) Pulses and products
31-10-2019 00:00,Oct-19,B) Consumer Food Price Index,149.1,,146,144.7,138.2,Combined,Final,Latest,CPI-2012 = 100,B) Consumer Food Price Index
31-10-2019 00:00,Oct-19,Household goods and services,145,,144.6,144.43,141.6,Combined,Final,Latest,CPI-2012 = 100,"A.6.1) Household goods and services
"
31-10-2019 00:00,Oct-19,A.5.3) Recreation and Amusement,141.7,,141.4,140.9,134.8,Combined,Final,Latest,CPI-2012 = 100,A.6.4) Recreation and amusement
31-10-2019 00:00,Oct-19,A.1.10) Non-Alcoholic Beverages ,135.1,,135,134.87,131.7,Combined,Final,Latest,CPI-2012 = 100,A.1.11) Non-alcoholic beverages
31-10-2019 00:00,Oct-19,A.5.5) Personal Care and Effects,140,,139.7,137.93,132.7,Combined,Final,Latest,CPI-2012 = 100,A.6.6) Personal Care and Effects
31-10-2019 00:00,Oct-19,A.5.4) Transport and Communication,126.3,,126.1,125.83,126.9,Combined,Final,Latest,CPI-2012 = 100,A.6.3) Transport and communication
31-10-2019 00:00,Oct-19,"Prepared meals, snacks, sweets etc.",157.1,,156.8,156.53,153.7,Combined,Final,Latest,CPI-2012 = 100,"A.1.12) Prepared meals, snacks, sweets etc."
31-10-2019 00:00,Oct-19,"A.1.12) Pan, Tobacco and Intoxicants",167.1,,166.5,165.83,160.8,Combined,Final,Latest,CPI-2012 = 100,"A.2) Pan, tobacco and intoxicants"
30-11-2019 00:00,Nov-19,Egg,145.6,,142.6,139.37,137.1,Combined,Final,Latest,CPI-2012 = 100,A.1.3) Egg
30-11-2019 00:00,Nov-19,Health,149.9,,149.4,148.47,142.1,Combined,Final,Latest,CPI-2012 = 100,A.6.2) Health
30-11-2019 00:00,Nov-19,Spices,147,,145.4,142.8,140.9,Combined,Final,Latest,CPI-2012 = 100,A.1.10) Spices
30-11-2019 00:00,Nov-19,Clothing,149.9,,149.4,149.07,148,Combined,Final,Latest,CPI-2012 = 100,A.3.1) Clothing
30-11-2019 00:00,Nov-19,Education,155.5,,155.4,154.7,147.8,Combined,Final,Latest,CPI-2012 = 100,A.6.5) Education
30-11-2019 00:00,Nov-19,A.3) Housing,153.5,,153,,146.9,Combined,Final,Latest,CPI-2012 = 100,A.4) Housing
30-11-2019 00:00,Nov-19,Meat and fish,163.2,,161,161.37,149.2,Combined,Final,Latest,CPI-2012 = 100,A.1.2) Meat and fish
30-11-2019 00:00,Nov-19,A.1.8) Fruits ,147.4,,148,148.77,142.8,Combined,Final,Latest,CPI-2012 = 100,A.1.6) Fruits
30-11-2019 00:00,Nov-19,A.4.2) Footwear,141,,140.8,140.57,139.1,Combined,Final,Latest,CPI-2012 = 100,A.3.2) Footwear
30-11-2019 00:00,Nov-19,A) General Index,148.6,,147.2,145,140.8,Combined,Final,Latest,CPI-2012 = 100,A) General Index
30-11-2019 00:00,Nov-19,A.1.7) Vegetables,199.6,,188.4,166.97,146.7,Combined,Final,Latest,CPI-2012 = 100,A.1.7) Vegetables
30-11-2019 00:00,Nov-19,A.5) Miscellaneous,141.3,,141,140.13,136.3,Combined,Final,Latest,CPI-2012 = 100,A.6) Miscellaneous
30-11-2019 00:00,Nov-19,Food and beverages,151.9,,149.6,145.87,139.7,Combined,Final,Latest,CPI-2012 = 100,A.1) Food and beverages
30-11-2019 00:00,Nov-19,A.1.3) Oils and Fats,124.3,,123.9,122.97,121.1,Combined,Final,Latest,CPI-2012 = 100,A.1.5) Oils and fats
30-11-2019 00:00,Nov-19,A.2) Fuel and Light ,142.3,,140.6,139,145.1,Combined,Final,Latest,CPI-2012 = 100,A.5) Fuel and light
30-11-2019 00:00,Nov-19,Clothing and footwear,148.6,,148.2,147.8,146.7,Combined,Final,Latest,CPI-2012 = 100,A.3) Clothing and footwear
30-11-2019 00:00,Nov-19,Sugar and confectionery,114.2,,114,112.1,111.9,Combined,Final,Latest,CPI-2012 = 100,A.1.9) Sugar and confectionery
30-11-2019 00:00,Nov-19,A.1.5) Milk and Products ,146.7,,146.2,144.7,141.8,Combined,Final,Latest,CPI-2012 = 100,A.1.4) Milk and products
30-11-2019 00:00,Nov-19,A.1.1) Cereals and Products,142.5,,141.8,140.1,137.4,Combined,Final,Latest,CPI-2012 = 100,A.1.1) Cereals and products
30-11-2019 00:00,Nov-19,A.1.2) Pulses and Products ,135.7,,132.5,130.83,119.1,Combined,Final,Latest,CPI-2012 = 100,A.1.8) Pulses and products
30-11-2019 00:00,Nov-19,B) Consumer Food Price Index,151.6,,149.1,144.7,137.8,Combined,Final,Latest,CPI-2012 = 100,B) Consumer Food Price Index
30-11-2019 00:00,Nov-19,Household goods and services,145.3,,145,144.43,142.2,Combined,Final,Latest,CPI-2012 = 100,"A.6.1) Household goods and services
"
30-11-2019 00:00,Nov-19,A.5.3) Recreation and Amusement,142.1,,141.7,140.9,136.5,Combined,Final,Latest,CPI-2012 = 100,A.6.4) Recreation and amusement
30-11-2019 00:00,Nov-19,A.1.10) Non-Alcoholic Beverages ,135.3,,135.1,134.87,133.5,Combined,Final,Latest,CPI-2012 = 100,A.1.11) Non-alcoholic beverages
30-11-2019 00:00,Nov-19,A.5.5) Personal Care and Effects,140.3,,140,137.93,132,Combined,Final,Latest,CPI-2012 = 100,A.6.6) Personal Care and Effects
30-11-2019 00:00,Nov-19,A.5.4) Transport and Communication,126.6,,126.3,125.83,125.5,Combined,Final,Latest,CPI-2012 = 100,A.6.3) Transport and communication
30-11-2019 00:00,Nov-19,"Prepared meals, snacks, sweets etc.",157.5,,157.1,156.53,154.5,Combined,Final,Latest,CPI-2012 = 100,"A.1.12) Prepared meals, snacks, sweets etc."
30-11-2019 00:00,Nov-19,"A.1.12) Pan, Tobacco and Intoxicants",167.9,,167.1,165.83,162.6,Combined,Final,Latest,CPI-2012 = 100,"A.2) Pan, tobacco and intoxicants"
31-12-2019 00:00,Dec-19,Egg,151.1,,145.6,139.37,138.8,Combined,Final,Latest,CPI-2012 = 100,A.1.3) Egg
31-12-2019 00:00,Dec-19,Health,150.4,,149.9,148.47,144.9,Combined,Final,Latest,CPI-2012 = 100,A.6.2) Health
31-12-2019 00:00,Dec-19,Spices,148.7,,147,142.8,140.6,Combined,Final,Latest,CPI-2012 = 100,A.1.10) Spices
31-12-2019 00:00,Dec-19,Clothing,150.3,,149.9,149.07,148.1,Combined,Final,Latest,CPI-2012 = 100,A.3.1) Clothing
31-12-2019 00:00,Dec-19,Education,155.7,,155.5,154.7,150.1,Combined,Final,Latest,CPI-2012 = 100,A.6.5) Education
31-12-2019 00:00,Dec-19,A.3) Housing,152.8,,153.5,,,Combined,Final,Latest,CPI-2012 = 100,A.4) Housing
31-12-2019 00:00,Dec-19,Meat and fish,165,,163.2,161.37,150.5,Combined,Final,Latest,CPI-2012 = 100,A.1.2) Meat and fish
31-12-2019 00:00,Dec-19,A.1.8) Fruits ,145.7,,147.5,148.77,139.4,Combined,Final,Latest,CPI-2012 = 100,A.1.6) Fruits
31-12-2019 00:00,Dec-19,A.4.2) Footwear,141.3,,141,140.57,139.4,Combined,Final,Latest,CPI-2012 = 100,A.3.2) Footwear
31-12-2019 00:00,Dec-19,A) General Index,150.4,,148.6,145,140.1,Combined,Final,Latest,CPI-2012 = 100,A) General Index
31-12-2019 00:00,Dec-19,A.1.7) Vegetables,217,,199.6,166.97,135.2,Combined,Final,Latest,CPI-2012 = 100,A.1.7) Vegetables
31-12-2019 00:00,Dec-19,A.5) Miscellaneous,142.5,,141.3,140.13,136.8,Combined,Final,Latest,CPI-2012 = 100,A.6) Miscellaneous
31-12-2019 00:00,Dec-19,Food and beverages,155,,151.9,145.87,138.2,Combined,Final,Latest,CPI-2012 = 100,A.1) Food and beverages
31-12-2019 00:00,Dec-19,A.1.3) Oils and Fats,125.7,,124.3,122.97,122,Combined,Final,Latest,CPI-2012 = 100,A.1.5) Oils and fats
31-12-2019 00:00,Dec-19,A.2) Fuel and Light ,143.7,,142.3,139,142.7,Combined,Final,Latest,CPI-2012 = 100,A.5) Fuel and light
31-12-2019 00:00,Dec-19,Clothing and footwear,149,,148.6,147.8,146.8,Combined,Final,Latest,CPI-2012 = 100,A.3) Clothing and footwear
31-12-2019 00:00,Dec-19,Sugar and confectionery,114,,114.2,112.1,110.3,Combined,Final,Latest,CPI-2012 = 100,A.1.9) Sugar and confectionery
31-12-2019 00:00,Dec-19,A.1.5) Milk and Products ,148.3,,146.7,144.7,142.1,Combined,Final,Latest,CPI-2012 = 100,A.1.4) Milk and products
31-12-2019 00:00,Dec-19,A.1.1) Cereals and Products,143.5,,142.5,140.1,137.5,Combined,Final,Latest,CPI-2012 = 100,A.1.1) Cereals and products
31-12-2019 00:00,Dec-19,A.1.2) Pulses and Products ,138.3,,135.7,130.83,119.8,Combined,Final,Latest,CPI-2012 = 100,A.1.8) Pulses and products
31-12-2019 00:00,Dec-19,B) Consumer Food Price Index,155.3,,151.6,144.7,136,Combined,Final,Latest,CPI-2012 = 100,B) Consumer Food Price Index
31-12-2019 00:00,Dec-19,Household goods and services,145.8,,145.3,144.43,143.2,Combined,Final,Latest,CPI-2012 = 100,"A.6.1) Household goods and services
"
31-12-2019 00:00,Dec-19,A.5.3) Recreation and Amusement,142.3,,142.1,140.9,136.8,Combined,Final,Latest,CPI-2012 = 100,A.6.4) Recreation and amusement
31-12-2019 00:00,Dec-19,A.1.10) Non-Alcoholic Beverages ,135.8,,135.3,134.87,133.8,Combined,Final,Latest,CPI-2012 = 100,A.1.11) Non-alcoholic beverages
31-12-2019 00:00,Dec-19,A.5.5) Personal Care and Effects,140.4,,140.3,137.93,132.2,Combined,Final,Latest,CPI-2012 = 100,A.6.6) Personal Care and Effects
31-12-2019 00:00,Dec-19,A.5.4) Transport and Communication,129.8,,126.6,125.83,123.6,Combined,Final,Latest,CPI-2012 = 100,A.6.3) Transport and communication
31-12-2019 00:00,Dec-19,"Prepared meals, snacks, sweets etc.",158,,157.5,156.53,154.6,Combined,Final,Latest,CPI-2012 = 100,"A.1.12) Prepared meals, snacks, sweets etc."
31-12-2019 00:00,Dec-19,"A.1.12) Pan, Tobacco and Intoxicants",168.5,,167.9,165.83,163,Combined,Final,Latest,CPI-2012 = 100,"A.2) Pan, tobacco and intoxicants"
31-01-2020 00:00,Jan-20,Egg,154.9,,151.1,146.43,140.2,Combined,Final,Latest,CPI-2012 = 100,A.1.3) Egg
31-01-2020 00:00,Jan-20,Health,151.2,,150.4,149.9,145.1,Combined,Final,Latest,CPI-2012 = 100,A.6.2) Health
31-01-2020 00:00,Jan-20,Spices,150.9,,148.7,147.03,139.4,Combined,Final,Latest,CPI-2012 = 100,A.1.10) Spices
31-01-2020 00:00,Jan-20,Clothing,150.5,,150.3,149.87,147.6,Combined,Final,Latest,CPI-2012 = 100,A.3.1) Clothing
31-01-2020 00:00,Jan-20,Education,156.1,,155.7,155.53,150.2,Combined,Final,Latest,CPI-2012 = 100,A.6.5) Education
31-01-2020 00:00,Jan-20,A.3) Housing,153.9,,152.8,153.1,,Combined,Final,Latest,CPI-2012 = 100,A.4) Housing
31-01-2020 00:00,Jan-20,Meat and fish,167.4,,165,163.07,151.4,Combined,Final,Latest,CPI-2012 = 100,A.1.2) Meat and fish
31-01-2020 00:00,Jan-20,A.1.8) Fruits ,143.2,,145.7,147.03,135.4,Combined,Final,Latest,CPI-2012 = 100,A.1.6) Fruits
31-01-2020 00:00,Jan-20,A.4.2) Footwear,141.5,,141.3,141.03,139,Combined,Final,Latest,CPI-2012 = 100,A.3.2) Footwear
31-01-2020 00:00,Jan-20,A) General Index,150.2,,150.4,148.73,139.6,Combined,Final,Latest,CPI-2012 = 100,A) General Index
31-01-2020 00:00,Jan-20,A.1.7) Vegetables,197,,217,201.67,131.3,Combined,Final,Latest,CPI-2012 = 100,A.1.7) Vegetables
31-01-2020 00:00,Jan-20,A.5) Miscellaneous,143.4,,142.5,141.6,136.9,Combined,Final,Latest,CPI-2012 = 100,A.6) Miscellaneous
31-01-2020 00:00,Jan-20,Food and beverages,153.5,,155,152.17,137.4,Combined,Final,Latest,CPI-2012 = 100,A.1) Food and beverages
31-01-2020 00:00,Jan-20,A.1.3) Oils and Fats,129.9,,125.8,124.63,121.8,Combined,Final,Latest,CPI-2012 = 100,A.1.5) Oils and fats
31-01-2020 00:00,Jan-20,A.2) Fuel and Light ,144.6,,143.7,142.2,139.5,Combined,Final,Latest,CPI-2012 = 100,A.5) Fuel and light
